ClientUUId,Id,OrderType,OrderPrice,Discount,apply_promo,add_to_cart_total_sum,apply_personal_offer_total_sum,close_app_total_sum,create_order_total_sum,open_app_total_sum,open_bonusaction_total_sum,open_product_card_total_sum,remove_from_cart_total_sum,screen_cart_total_sum,screen_menu_total_sum,screen_profile_total_sum,all_events_total_sum,event_days_total_sum,events_months_total_sum,promo_october_total_sum,applied_promo_total_once,money_spent_total_sum,unique_products_total_sum,order_type_1_total_sum,order_type_2_total_sum,order_type_3_total_sum,days_since_last_order,unique_categories_total_sum,promo_value,promo_usage_ratio_total_sum,order_state_4_total_sum,order_state_11_total_sum,device_diversity,unique_sector_total_sum,order_payment_type_0,order_payment_type_1,order_payment_type_2,AvgTimeBetweenOrders,orders_weekday_0_total_sum,orders_weekday_1_total_sum,orders_weekday_2_total_sum,orders_weekday_3_total_sum,orders_weekday_4_total_sum,orders_weekday_5_total_sum,orders_weekday_6_total_sum,max_order_value,avg_discount,DaysBetweenFirstAndLastOrder,promo_discount_total_sum,promo_usage_ratio_october,unique_pizzeria_total_sum,category_1_promo_used,category_2_promo_used,category_3_promo_used,category_4_promo_used,category_5_promo_used,category_6_promo_used,category_7_promo_used,night_orders,total_discount_amount,unique_visit_tokens
FA086B5253F4BFAA11EE3DA300DD9DF8,5,1,849,200,0,7.0,0.0,16.0,2.0,16.0,1.0,3.0,5.0,11.0,16.0,6.0,83.0,2.0,1.0,18,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.23557126030624265,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2320,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0
FA1C16BCE6EAB86211ED4329EC23A1E4,7,1,799,200,0,8.0,0.0,11.0,1.0,7.0,0.0,8.0,0.0,7.0,13.0,10.0,65.0,3.0,1.0,18,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2503128911138924,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
FA1C16BCE6EAB86211ED4329EC23A1E4,7,1,1249,250,0,8.0,0.0,11.0,1.0,7.0,0.0,8.0,0.0,7.0,13.0,10.0,65.0,3.0,1.0,18,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.200160128102482,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
FA3F57F6764EA2D311ED041DFD8702B3,7,1,749,150,0,11.0,0.0,15.0,2.0,15.0,0.0,7.0,4.0,6.0,16.0,3.0,79.0,4.0,2.0,18,True,8980.0,16.0,14.0,0.0,10.0,12.0,5.0,0.20026702269692923,0.1,24.0,0.0,1.0,2.0,0.0,0.0,24.0,21.88888888888889,3.0,5.0,3.0,0.0,4.0,6.0,3.0,1318.0,21.651414718218756,197.0,2190,0.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,2584.0,5.0
FA4037892B5ABFB511ED449BCAC9ACA1,5,1,799,200,0,7.0,0.0,10.0,2.0,11.0,0.0,10.0,1.0,4.0,16.0,2.0,63.0,3.0,1.0,14,False,12779.0,22.0,29.0,0.0,0.0,10.0,3.0,0.2503128911138924,0.0,29.0,0.0,1.0,1.0,0.0,0.0,29.0,18.666666666666668,9.0,3.0,3.0,3.0,7.0,1.0,3.0,1769.0,16.663041889768902,168.0,1815,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,29.0,2790.0,3.0
FA4037892B5ABFB511ED449BCAC9ACA1,6,1,1249,30,0,7.0,0.0,10.0,2.0,11.0,0.0,10.0,1.0,4.0,16.0,2.0,63.0,3.0,1.0,14,False,12779.0,22.0,29.0,0.0,0.0,10.0,3.0,0.02401921537229784,0.0,29.0,0.0,1.0,1.0,0.0,0.0,29.0,18.666666666666668,9.0,3.0,3.0,3.0,7.0,1.0,3.0,1769.0,16.663041889768902,168.0,1815,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,29.0,2790.0,3.0
FA42A712629BBDFA11EE1A7CFD0F13E1,6,1,749,25,0,16.0,6.0,20.0,2.0,20.0,4.0,10.0,10.0,15.0,29.0,8.0,140.0,4.0,2.0,10,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.03337783711615487,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1320,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0
FA42A712629BBDFA11EE1A7CFD0F13E1,5,1,1099,300,0,16.0,6.0,20.0,2.0,20.0,4.0,10.0,10.0,15.0,29.0,8.0,140.0,4.0,2.0,10,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.272975432211101,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1320,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0
FA4527F87B9C9E8111EDFA3D4A638730,6,1,799,20,0,11.0,0.0,18.0,2.0,25.0,0.0,12.0,1.0,3.0,29.0,7.0,108.0,6.0,1.0,14,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.025031289111389236,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1460,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.0
FA4527F87B9C9E8111EDFA3D4A638730,7,1,1199,200,0,11.0,0.0,18.0,2.0,25.0,0.0,12.0,1.0,3.0,29.0,7.0,108.0,6.0,1.0,14,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16680567139282734,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1460,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.0
FA4B95A21A17AA2811EDA9FB1560CD36,6,1,799,20,0,5.0,0.0,13.0,2.0,13.0,0.0,5.0,2.0,4.0,11.0,5.0,60.0,3.0,2.0,14,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.025031289111389236,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1345,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0
FA4B95A21A17AA2811EDA9FB1560CD36,5,1,1249,300,0,5.0,0.0,13.0,2.0,13.0,0.0,5.0,2.0,4.0,11.0,5.0,60.0,3.0,2.0,14,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2401921537229784,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1345,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0
FA54C47AFE42ACDD11EE128FAFD3334C,6,1,749,25,0,24.0,2.0,15.0,3.0,16.0,4.0,24.0,5.0,12.0,41.0,4.0,150.0,3.0,1.0,18,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.03337783711615487,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2445,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0
FA54C47AFE42ACDD11EE128FAFD3334C,6,1,1249,30,0,24.0,2.0,15.0,3.0,16.0,4.0,24.0,5.0,12.0,41.0,4.0,150.0,3.0,1.0,18,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.02401921537229784,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2445,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0
FA72A99C75A08F6D11ECE5BE1288973F,7,1,799,200,0,5.0,0.0,18.0,2.0,18.0,1.0,3.0,0.0,3.0,19.0,13.0,82.0,5.0,2.0,14,False,7786.0,18.0,32.0,0.0,5.0,11.0,6.0,0.2503128911138924,0.0,37.0,0.0,1.0,1.0,0.0,0.0,37.0,13.444444444444445,0.0,0.0,8.0,0.0,20.0,5.0,4.0,1294.0,17.983865949940604,121.0,815,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,37.0,1910.0,8.0
FA72A99C75A08F6D11ECE5BE1288973F,7,1,1249,250,0,5.0,0.0,18.0,2.0,18.0,1.0,3.0,0.0,3.0,19.0,13.0,82.0,5.0,2.0,14,False,7786.0,18.0,32.0,0.0,5.0,11.0,6.0,0.200160128102482,0.0,37.0,0.0,1.0,1.0,0.0,0.0,37.0,13.444444444444445,0.0,0.0,8.0,0.0,20.0,5.0,4.0,1294.0,17.983865949940604,121.0,815,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,37.0,1910.0,8.0
FA72A99C75A097A411ECE58BF2571ACB,5,1,799,200,0,6.0,0.0,13.0,1.0,17.0,0.0,17.0,3.0,15.0,33.0,8.0,113.0,4.0,1.0,14,True,10284.0,17.0,24.0,0.0,12.0,18.0,4.0,0.2503128911138924,0.1,36.0,0.0,1.0,1.0,0.0,0.0,36.0,16.333333333333332,10.0,2.0,4.0,0.0,7.0,0.0,13.0,3417.0,16.108246633452517,147.0,1480,0.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,36.0,2262.0,7.0
FA751322E89596CA11ED9B2EDEBBCFEF,7,1,799,200,0,18.0,2.0,20.0,4.0,19.0,3.0,10.0,9.0,13.0,38.0,37.0,173.0,5.0,1.0,18,True,8593.0,31.0,64.0,0.0,0.0,11.0,6.0,0.2503128911138924,0.2,64.0,0.0,1.0,1.0,5.0,0.0,59.0,7.777777777777778,17.0,14.0,0.0,0.0,10.0,7.0,16.0,1383.0,17.042956559154,70.0,2985,0.25,1.0,2.0,2.0,1.0,1.0,6.0,3.0,0.0,64.0,1887.0,7.0
FA751322E89596CA11ED9B2EDEBBCFEF,7,1,1249,250,0,18.0,2.0,20.0,4.0,19.0,3.0,10.0,9.0,13.0,38.0,37.0,173.0,5.0,1.0,18,True,8593.0,31.0,64.0,0.0,0.0,11.0,6.0,0.200160128102482,0.2,64.0,0.0,1.0,1.0,5.0,0.0,59.0,7.777777777777778,17.0,14.0,0.0,0.0,10.0,7.0,16.0,1383.0,17.042956559154,70.0,2985,0.25,1.0,2.0,2.0,1.0,1.0,6.0,3.0,0.0,64.0,1887.0,7.0
FA796A136E87A41511EDBF374B48874B,5,1,799,200,0,14.0,3.0,19.0,3.0,19.0,3.0,10.0,3.0,11.0,22.0,6.0,113.0,4.0,2.0,18,False,8647.0,13.0,27.0,0.0,9.0,14.0,4.0,0.2503128911138924,0.0,36.0,0.0,1.0,2.0,0.0,3.0,33.0,27.125,4.0,5.0,10.0,5.0,5.0,4.0,3.0,1291.0,24.701553378116373,217.0,1950,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.0,3283.0,4.0
FA796A136E87A41511EDBF374B48874B,7,1,1249,250,0,14.0,3.0,19.0,3.0,19.0,3.0,10.0,3.0,11.0,22.0,6.0,113.0,4.0,2.0,18,False,8647.0,13.0,27.0,0.0,9.0,14.0,4.0,0.200160128102482,0.0,36.0,0.0,1.0,2.0,0.0,3.0,33.0,27.125,4.0,5.0,10.0,5.0,5.0,4.0,3.0,1291.0,24.701553378116373,217.0,1950,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.0,3283.0,4.0
FA796A136E87BD4A11EDC19B6E7CEB08,7,1,799,200,0,9.0,0.0,48.0,4.0,48.0,0.0,4.0,0.0,10.0,27.0,5.0,155.0,6.0,2.0,14,False,6234.0,16.0,47.0,0.0,0.0,3.0,5.0,0.2503128911138924,0.0,47.0,0.0,1.0,1.0,0.0,0.0,47.0,19.555555555555557,12.0,0.0,0.0,5.0,16.0,5.0,9.0,800.0,17.630613414745163,176.0,1795,0.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,47.0,1349.0,12.0
FA796A136E87BEA911EDC01B1C39BB38,5,1,799,200,0,2.0,0.0,23.0,2.0,24.0,0.0,2.0,0.0,3.0,10.0,4.0,70.0,2.0,1.0,18,True,8832.0,6.0,14.0,0.0,0.0,18.0,2.0,0.2503128911138924,0.1,14.0,0.0,1.0,1.0,10.0,0.0,4.0,19.444444444444443,0.0,2.0,0.0,0.0,1.0,3.0,8.0,978.0,1.9286403085824493,175.0,1870,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,200.0,2.0
FA796A136E87BEA911EDC01B1C39BB38,5,1,1249,250,0,2.0,0.0,23.0,2.0,24.0,0.0,2.0,0.0,3.0,10.0,4.0,70.0,2.0,1.0,18,True,8832.0,6.0,14.0,0.0,0.0,18.0,2.0,0.200160128102482,0.1,14.0,0.0,1.0,1.0,10.0,0.0,4.0,19.444444444444443,0.0,2.0,0.0,0.0,1.0,3.0,8.0,978.0,1.9286403085824493,175.0,1870,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,200.0,2.0
FA7A7CE70579A19611ED291571CBEEAB,7,1,799,200,0,6.0,3.0,8.0,2.0,4.0,0.0,9.0,3.0,9.0,25.0,10.0,79.0,5.0,1.0,18,True,11911.0,15.0,20.0,0.0,0.0,14.0,3.0,0.2503128911138924,0.6,20.0,0.0,1.0,1.0,0.0,11.0,9.0,17.22222222222222,2.0,0.0,12.0,3.0,2.0,1.0,0.0,1986.0,30.36209293037698,155.0,3100,0.5,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4001.0,4.0
FA7A7CE70579A19611ED291571CBEEAB,7,1,1249,200,0,6.0,3.0,8.0,2.0,4.0,0.0,9.0,3.0,9.0,25.0,10.0,79.0,5.0,1.0,18,True,11911.0,15.0,20.0,0.0,0.0,14.0,3.0,0.16012810248198558,0.6,20.0,0.0,1.0,1.0,0.0,11.0,9.0,17.22222222222222,2.0,0.0,12.0,3.0,2.0,1.0,0.0,1986.0,30.36209293037698,155.0,3100,0.5,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4001.0,4.0
FA9692C8D87D81E111ED3BED46BD53D1,7,1,799,200,0,8.0,0.0,23.0,2.0,22.0,11.0,19.0,2.0,12.0,30.0,5.0,134.0,6.0,2.0,18,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2503128911138924,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2050,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.0
FA9692C8D87D8CD211ED3C084D5141CC,6,1,699,30,0,7.0,0.0,11.0,2.0,10.0,0.0,8.0,2.0,4.0,12.0,1.0,57.0,4.0,2.0,16,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.04291845493562232,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1830,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0
FA9C10024778A82011ED61BC75845B47,7,1,1199,200,0,25.0,1.0,31.0,2.0,32.0,0.0,21.0,19.0,36.0,73.0,24.0,264.0,5.0,1.0,14,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16680567139282734,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1720,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.0
FAA48CA5BB3D9B3311ED788C63B1A185,6,1,699,20,0,2.0,0.0,14.0,2.0,16.0,0.0,4.0,0.0,4.0,10.0,5.0,57.0,2.0,2.0,18,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.02861230329041488,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1075,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0
FAB099CE89348FDA11ED9C958B124ED4,5,1,749,200,0,10.0,0.0,12.0,3.0,12.0,0.0,6.0,2.0,9.0,19.0,5.0,78.0,4.0,2.0,14,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.26702269692923897,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1950,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0
FAB099CE89348FDA11ED9C958B124ED4,7,1,1249,200,0,10.0,0.0,12.0,3.0,12.0,0.0,6.0,2.0,9.0,19.0,5.0,78.0,4.0,2.0,14,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16012810248198558,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1950,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0
FAB26D7D70BC82C811EE2565E694754C,6,1,699,20,0,16.0,1.0,11.0,2.0,15.0,0.0,32.0,8.0,16.0,54.0,1.0,156.0,2.0,1.0,16,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.02861230329041488,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2135,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13.0
FAB26D7D70BC82C811EE2565E694754C,5,1,1249,250,0,16.0,1.0,11.0,2.0,15.0,0.0,32.0,8.0,16.0,54.0,1.0,156.0,2.0,1.0,16,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.200160128102482,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2135,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13.0
FAB26D7D70BC9B1C11EE25708BE3B9D4,7,1,1249,250,0,21.0,1.0,35.0,2.0,35.0,0.0,26.0,17.0,34.0,75.0,19.0,265.0,9.0,2.0,2,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.200160128102482,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,30,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.0
FAB48220C6E48A2411EE1E4A44470F8B,7,1,699,150,0,7.0,0.0,31.0,2.0,30.0,0.0,3.0,5.0,13.0,23.0,7.0,121.0,3.0,1.0,2,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2145922746781116,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,400,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.0
FAB48220C6E48A2411EE1E4A44470F8B,6,1,1249,30,0,7.0,0.0,31.0,2.0,30.0,0.0,3.0,5.0,13.0,23.0,7.0,121.0,3.0,1.0,2,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.02401921537229784,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,400,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.0
FACD38AA6AA08C8011ECF2479CE9D376,6,1,749,25,0,11.0,0.0,11.0,2.0,12.0,0.0,4.0,2.0,14.0,21.0,3.0,80.0,3.0,1.0,14,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.03337783711615487,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1885,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0
FACD38AA6AA08C8011ECF2479CE9D376,7,1,1249,200,0,11.0,0.0,11.0,2.0,12.0,0.0,4.0,2.0,14.0,21.0,3.0,80.0,3.0,1.0,14,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16012810248198558,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1885,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0
FAE93EA9CF94BE7911EE603BDE107485,5,1,799,200,0,5.0,0.0,38.0,2.0,38.0,0.0,4.0,1.0,4.0,16.0,5.0,113.0,3.0,1.0,4,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2503128911138924,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,90,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.0
FAEB29BDF147994C11ECFD10FEF8871A,6,1,699,20,1,5.0,0.0,33.0,4.0,33.0,0.0,7.0,0.0,4.0,16.0,1.0,103.0,5.0,2.0,18,False,2277.0,4.0,0.0,0.0,13.0,12.0,2.0,0.02861230329041488,0.0,13.0,0.0,1.0,0.0,0.0,0.0,13.0,8.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,358.0,0.0,72.0,1975,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13.0,0.0,5.0
FAFE6770EF7F914711EE3773E956835D,5,1,699,150,0,3.0,1.0,11.0,2.0,10.0,0.0,3.0,1.0,4.0,13.0,6.0,54.0,4.0,1.0,4,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2145922746781116,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,540,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0
FAFE6770EF7F914711EE3773E956835D,7,1,1249,250,0,3.0,1.0,11.0,2.0,10.0,0.0,3.0,1.0,4.0,13.0,6.0,54.0,4.0,1.0,4,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.200160128102482,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,540,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0
FE061BF7F21DB42E11EE00893726F0EC,5,1,799,200,0,8.0,0.0,15.0,3.0,12.0,2.0,9.0,4.0,8.0,13.0,16.0,90.0,3.0,1.0,14,False,7832.0,6.0,17.0,0.0,0.0,19.0,2.0,0.2503128911138924,0.0,17.0,0.0,1.0,1.0,0.0,0.0,17.0,10.88888888888889,2.0,3.0,0.0,4.0,1.0,6.0,1.0,949.0,2.1314477430393115,98.0,2175,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17.0,214.0,3.0
FE061BF7F21DB42E11EE00893726F0EC,7,1,1099,200,0,8.0,0.0,15.0,3.0,12.0,2.0,9.0,4.0,8.0,13.0,16.0,90.0,3.0,1.0,14,False,7832.0,6.0,17.0,0.0,0.0,19.0,2.0,0.18198362147406733,0.0,17.0,0.0,1.0,1.0,0.0,0.0,17.0,10.88888888888889,2.0,3.0,0.0,4.0,1.0,6.0,1.0,949.0,2.1314477430393115,98.0,2175,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17.0,214.0,3.0
FE0E13AF7011957811EE4EFCB8D0F252,7,1,1249,250,0,3.0,0.0,25.0,2.0,26.0,0.0,7.0,0.0,9.0,22.0,8.0,102.0,4.0,1.0,12,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.200160128102482,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,240,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.0
